Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Date,Year,Month,YearMonth,review_length,word_count,vader_compound,vader_pos,vader_neg,vader_neu,textblob_polarity,textblob_subjectivity,sentiment_category,ai_category
272148,B004KC23U4,A24X8P2TG2AR02,Cody,0,0,5,1337817600,"Awesome candy, even awesome-r price!","picked up two bags of these for just over $10, great deal! taste great, sort of sweet sort of sour, not recommended for the calorie counters though! since they are so small in such a large back you can find yourself eating way more than you thought you would, if you can, ration them out to yourself and eat them slowly very addicting!",2012-05-24,2012,5,2012-05,335,63,0.9097,0.166,0.022,0.812,0.2676785714285714,0.4378571428571428,Positive,Taste/Flavor
491193,B000Z8ZOM6,A32XEK33ABP7KV,"C. Baron ""hildegarde39""",2,6,1,1176163200,Not up to my expectations,"i purchased a quart carton of chamomile tea at a street fair about 2 years ago.  i started using it a few months ago and it was excellent, in spite of its age.  it had a great calming effect on me and i went to sleep about 20 minutes after drinking it.  thinking it was ""cheap"" (after all, i bought it at a street fair), i ordered two leaves and a bud brand from amazon and it was awful!  i had to use 3-4 tea bags in a single cup  to achieve any degree of strength or taste or desired result.  in my opinion, the packaging is gorgeous; the product leaves a lot to be desired.",2007-04-10,2007,4,2007-04,576,116,0.9642,0.205,0.046,0.749,0.3365079365079364,0.7182539682539684,Positive,Taste/Flavor
81568,B001EQ4RBM,A1IVVJE88QA7JN,Micah,1,1,5,1331683200,Delicious but not very spicy,"blue diamond almonds are by far my favorite for flavor and texture. my only minimal complaint about these is that they are very minimally spicy. i was afraid to go for habenero in case they were too spicy, but given that these are much more mild than jalepenos i will go for habanero next order.",2012-03-14,2012,3,2012-03,295,55,0.2732,0.065,0.028,0.908,0.0275757575757575,0.5981818181818183,Positive,Taste/Flavor
420284,B003ZUPWDM,AXU9VX024GPSS,"RazzSpew10 ""Rev. Neo Gnostic""",0,0,1,1336003200,Created by but not tasted by doctors,i like rockstar or gatoraide for a better choice. picked some up and can't really force it down. take a pass on this.,2012-05-03,2012,5,2012-05,117,23,0.6597,0.205,0.0,0.795,0.1814814814814814,0.3296296296296296,Positive,Other
562973,B007JFMH8M,A2Z9JNXPIEL2B9,carwash169,0,0,5,1343433600,Very good!,"i am usually not a huge fan of oatmeal cookies, but these literally melt in your mouth. they are so soft and tasty! i would definitely recommend these to someone who loves oatmeal, and even those like me who would probably pick a different flavor over this one.",2012-07-28,2012,7,2012-07,261,48,0.9375,0.255,0.049,0.696,-0.0187499999999999,0.5875,Positive,Taste/Flavor
417380,B000GG0BOI,A19QCLHH6IBZ9T,"Bozena ""Bozena""",0,0,5,1251244800,I LOVE IT!!!!,my husband and i drink it every night before going to bed. it's great in taste and very relaxing after long day... :),2009-08-26,2009,8,2009-08,117,23,0.8908,0.346,0.0,0.654,0.3625,0.6125,Positive,Taste/Flavor
180128,B003BI2HK4,A31T0KLOQRGSFV,ddl,0,0,4,1280707200,Yummy!,"i love these gluten-free cookies.  i used to buy them at starbucks, but they are much more affordable through amazon.  the only issue i have with them is that several cookies in each box are broken.  they obviously taste the same, but i can't use them for guests.  will definitely buy again and again!",2010-08-02,2010,8,2010-08,301,54,0.5772,0.141,0.066,0.793,0.075,0.453125,Positive,Product Quality
381931,B001LNHQ34,A279Z0C01D92DY,Gina Anderson,2,2,5,1330732800,Great!,i am enjoying this product and it tastes great.  i appreciate that it is finely granulated and can be used in a regular salt shaker.  it is pink though and people may not realize that it is salt when they see it in a shaker.  i would definitely buy this again.,2012-03-03,2012,3,2012-03,260,51,0.9169,0.215,0.0,0.785,0.2694444444444444,0.4544871794871795,Positive,Shipping/Delivery
360804,B00020HHHC,A17HTZ4S9NUZ93,"Creative Expressions ""Gale""",3,3,5,1332201600,I Love Sage Tea!,"i heard about drinking sage tea on the dr. oz show. though sage is most commonly used in cooking, sage tea has been shown to boost alertness and mood, while decreasing anxiety, i was told.<br /><br />i find it very soothing. i was surprised that i actually like the taste. it's a woodsy taste just very appealing. it always makes me feel good afterward. the tea is caffeine free so i normally drink it in the afternoon or evening as i still need the caffeine coffee provides in the morning.<br /><br />this is a great product and i will most likely order it again.",2012-03-20,2012,3,2012-03,564,104,0.9538,0.17,0.014,0.816,0.3083333333333333,0.6041666666666666,Positive,Taste/Flavor
47476,B003ZXG0VW,A2UD21HMSOQR5X,Jess,0,0,5,1327276800,A Perfect Samoa Replica,this is a perfect replica of the famous samoa girl scout cookies.  and you can't beat the price.  it's hard not to eat the whole box in one sitting!,2012-01-23,2012,1,2012-01,148,29,0.5562,0.123,0.043,0.834,0.3645833333333333,0.7354166666666666,Positive,Price/Value
529463,B001EQ5NE2,AUBLDTLX0Q4ZO,B. Willis,1,1,5,1291852800,You'll be set for a long time,"these tubs of candy are pretty big and if you hide them in your room they double as a air freshener, cause i can smell them through the box.",2010-12-09,2010,12,2010-12,140,29,0.3612,0.1,0.053,0.846,0.0833333333333333,0.3666666666666667,Positive,Packaging
268982,B004SRFYMK,A3VL475ZZFUBIE,anabella,2,2,5,1312934400,Great post-run hydration,"i like drinking something other than sports drinks to get my electrolytes in after a workout, so i don't mind that this is higher in sugar and calories (110, i believe) than the other zico waters.<br /><br />even if you don't like the taste of regular coconut water, you should try this! it makes for a great dairy-free milk (in fact, i would compare the taste to chocolate almond milk).",2011-08-10,2011,8,2011-08,387,70,0.6987,0.091,0.028,0.882,0.16,0.4153846153846153,Positive,Shipping/Delivery
550995,B000EMPNCE,A1ZL87BI3GD9WB,Dan Musgrave,0,0,5,1259020800,A Great Refreshing Drink,this is a great drink and is a shame it has been discontinued by nestles.  i have always enjoyed the taste and it is always refreshing to drink.,2009-11-24,2009,11,2009-11,144,28,0.6486,0.208,0.087,0.704,0.6,0.8166666666666668,Positive,Taste/Flavor
453952,B000LKVCCO,A23MDBGUL2MV79,Virginia Val,0,0,3,1302739200,Way Too Expensive,"these sugar-free caramels are indeed delicious (and deserve 5 stars for taste), but a price hike at amazon from $53.42 to $87.00 in a little over 2 months is more than i can stomach.  i'll buy them somewhere else.",2011-04-14,2011,4,2011-04,213,39,0.5267,0.106,0.0,0.894,0.4375,0.6666666666666666,Positive,Taste/Flavor
554609,B00513J46M,A211UPCQUEIZ3P,"Allegso ""Allegso""",1,1,5,1329350400,The name says it all,"my kitten loves this stuff, she can't get enough and she is a bit on the picky side.  so when they call it fussie cat they mean it. i can't get her dish set down fast enough for her, she tries to jump in my arms to eat it before i get a chance to set it down.  i also feed her dry kibble, but supplement with canned food for the added moisture in her diet. fussie cat makes for a happy cat, also compared to most canned foods (even other good brands) this one actually looks like real fish, whole pieces that you can tell is fish, not something that looks questionable.",2012-02-16,2012,2,2012-02,569,113,0.9217,0.127,0.022,0.851,0.0740451388888888,0.508767361111111,Positive,Other
137668,B000CQE3HS,AXF31BW37EMUM,"H. Shin ""Asia""",0,0,4,1179705600,Can anyone else confirm this?,"i got a new batch of these tasty sticks and it seems they withered down the skin quite a bit. even just early this yr, i had to many times spit out the skin because i just couldn't chew it enough to let it go down. i was basically chewing on it enough to get the inner ""meat"" out of the tough casing. now, i can barely notice the casing and *everything* goes down much easier. i just had 2 sticks and they were yummy!!",2007-05-21,2007,5,2007-05,418,85,0.7418,0.075,0.017,0.908,0.0202756734006733,0.3684343434343435,Positive,Other
457036,B001HYB2P0,A1RQTUKLD5S13H,William Smith,0,0,3,1350432000,Great mixer with wet foods,"my little terrier mix is certainly a picky eater - unless we're out on the sidewalk - where there is nothing, nothing he won't turn his nose up at!<br /><br />i've discovered he will gobble this up if i mix a handful of this dry mix with a tablespoon of the wet food also by wellness <a href=""http://www.amazon.com/gp/product/b000wfrywu"">wellness canned dog food for adult dogs, turkey and sweet potato recipe, 12-pack of 12-1/2-ounce cans</a>... and maybe as a special little treat some cooked chicken or ham. it sometimes helps to give it 15 seconds in the microwave to release some of the smells and its seems to stimulate his appetite somewhat.<br /><br />it definitely feels like it's good for his energy and digestion. we were having problems with his previous diet - without being too graphic - to our great relief, he's now never gassy and it's much easier to pick up after he's 'done his business'.",2012-10-17,2012,10,2012-10,907,156,0.9858,0.211,0.015,0.774,0.0942063492063492,0.5106349206349207,Positive,Shipping/Delivery
190614,B0045H0CTS,A24U4P4HGUQAKO,Farmer Brown,0,0,5,1334361600,Relish with a Kick,"really good addition to any picnic. this condiment adds a little zest when added to a hotdog or burger. i mix it generously in cottage cheese to enjoy its dill taste. too bad its difficult to get at the grocery. seems like they're hiding it for themselves. 26 oz. bottles are best but only available sporadically.<a href=""http://www.amazon.com/gp/product/b0025uc8bc"">heinz dill relish, 12.7- fl. ounce bottles (pack of 12)</a>",2012-04-14,2012,4,2012-04,426,66,0.5922,0.141,0.076,0.783,0.1390625,0.6208333333333333,Positive,Taste/Flavor
383365,B00423UVBO,A3S73OIUJKMNS9,Liz,0,0,5,1349827200,Fantastic for Training Dogs and Cats,"these treats have all that i could ask for. they are small, grease-free, non-crumbly, contain few ingredients, contain an interesting variety of flavors, and are super-appealing to both my dog and cats. these treats hold together better than other freeze-dried treats i've used. the trail mix bits are used as high-value rewards for extra good behavior and they're much easier to port around and cleaner than cheese or hot dogs.",2012-10-10,2012,10,2012-10,428,70,0.9337,0.201,0.0,0.799,0.175,0.4027777777777778,Positive,Taste/Flavor
163473,B0002QX3Q0,AF1S6B50REL7L,zandnsmom,0,0,4,1315180800,yummy but....,"my dogs love these but they make them very gassey.  so if you don't mind clearing the room 20 mins after they eat them, they are great for training because of the small size.",2011-09-05,2011,9,2011-09,174,34,0.85,0.205,0.0,0.795,0.3125,0.5125,Positive,Other
432505,B000YPMKRC,A2HKO0DK9O1W9T,Volker B. Hildebrandt,1,3,1,1304121600,A very confusing ad,"what nonsense is this ad? it says total weight 24 oz . now is it 12 - 12oz boxes/??<a href=""http://www.amazon.com/gp/product/b000ypmkrc"">honey graham o's cereal, 12-ounce boxes (pack of 12)</a> thats 144 oz. terrible when you can't ask seller - i don't see a tab like on ebay where you can ask seller a question!",2011-04-30,2011,4,2011-04,312,53,-0.6288,0.042,0.112,0.846,-0.5,0.875,Negative,Packaging
504083,B002M42YME,A2I54S4P4CUD9Y,Madeleine Peterson,6,6,5,1279929600,Great way to start my day!,"i have one large mug of lychee tea every morning and i really like this brand.  the aroma is delicate and not overpowering in the morning.  this company's tea is the nicest i have found.  the leaves are also nice and large, not little dust mites!!!  i have been drinking this flavor for several years and truly enjoy it.  much nicer than other brands i have also tasted/tested :)  hope you enjoy it as well.",2010-07-24,2010,7,2010-07,407,75,0.9819,0.327,0.0,0.673,0.2072230747767857,0.5026785714285714,Positive,Taste/Flavor
507777,B0025AMRFY,A24KQQMI4BIT03,jendand,3,4,5,1267142400,WOW!,"being lactose intolerant, i was happy to find a milk-free chocolate bar.  but don't let the milk-less-ness of these bars fool you.  they are out-of-this-world delicious!  there's lots of chocolate both outside and inside.  the calories are reasonable; plus, you get 10 grams of protein.",2010-02-26,2010,2,2010-02,286,45,0.5916,0.144,0.072,0.784,0.5,0.6625,Positive,Shipping/Delivery
219546,B0043WOANY,A2YKSC9C6MF067,Adam N. Brooke,0,0,5,1337299200,Tastes Great!,this product tastes great. i use it in my protien shakes to help mask the tastes of some of the flavors i have tried and do not like. with the pb2 i now like the taste of the shakes and use this every day. i prefer the pb2 with coco powder but both products taste great.,2012-05-18,2012,5,2012-05,270,56,0.8819,0.183,0.024,0.792,0.8,0.75,Positive,Taste/Flavor
263677,B000FA77TW,AQ3VSP9NA83W5,Books2 read,0,0,5,1343174400,"Nicely packaged new, shipped quickly.","all the taste many tell you about this product - salty and ugh tastes but good for me!  i grew up nibbling on compressed yeast when making bread and hoped it would be a similar taste, not quite but everything i was told,  i eat a bit every day - getting my vitamins.",2012-07-25,2012,7,2012-07,266,53,0.7678,0.127,0.032,0.841,0.4583333333333333,0.5,Positive,Taste/Flavor
149261,B0072Z1ZGY,A2XUMFO4ADRMYY,Malbrizio,1,1,2,1336694400,Disappointed,"as much as i wanted to like this, i just couldn't. the oatmeal was very slimy.  you can save yourself about $30 and buy something at your local super market such as bob's red mill.",2012-05-11,2012,5,2012-05,180,35,0.8625,0.231,0.0,0.769,0.1222222222222222,0.2777777777777777,Positive,Other
341296,B001RVFEP2,A1GQRGB8FGSLIZ,M. Leingang,0,0,1,1347062400,Not a fan of the Sweet Potato Pop Chips,"our family has liked every other flavored we have tried (bbq is the best). we like sweet potatoes so we assumed would like these pop chips.  i was wrong, no one in the family likes the sweet potato pops chips.<br /><br />i highly recommend you go to a store that sells the sweet potato before deciding on purchasing a large quantity.",2012-09-08,2012,9,2012-09,333,61,0.9652,0.325,0.065,0.611,0.2665873015873016,0.5881746031746032,Positive,Taste/Flavor
201567,B007R900WA,A1I86CLSN13S2G,Mary,0,0,5,1347840000,Great space saver,"i ordered this for my office. this is a great space saver and holds a lot of k cups, i love it!",2012-09-17,2012,9,2012-09,95,22,0.8622,0.301,0.0,0.699,0.7125,0.675,Positive,Other
4928,B000FYYOZI,A21J63XJUC5D75,Healthy Lifer,5,5,2,1233705600,Popular with some - not me,"all natural beef, but too soft for my taste - doesn't have the 'snap' and drier outer surface that some like.  this is a matter of personal taste - the product is good, just not for everyone.<br />i suggest trying this company's old fashioned cold-smoked beef-sticks.  strong hickory flavor, a good bite of spice, and drier texture.<br />this company has superb customer service!",2009-02-04,2009,2,2009-02,379,63,0.9757,0.302,0.0,0.698,0.3916666666666666,0.5229166666666667,Positive,Customer Service
356781,B0013M5EM8,ABL855S5WXNOR,milzy,0,0,5,1347667200,Reminiscent of Italy,"the first thing you notice is the fabulous smell of the package! then when you use it, ahhhh, reminds me of my culinary trip to italy .  it is fabulous over popcorn!",2012-09-15,2012,9,2012-09,165,32,0.8118,0.198,0.0,0.802,0.3125,0.5833333333333333,Positive,Shipping/Delivery
477846,B004UC0GIU,AZZSCO5M3BTZ1,Hoos,0,0,4,1344470400,Well made,"this drawer is very sturdy, slides out without hassle and provides good storage without using up extra space. the only small drawback is the far back cups can be difficult to reach.",2012-08-09,2012,8,2012-08,181,32,0.128,0.113,0.07,0.817,0.0312499999999999,0.55,Positive,Other
510314,B001ULOTKU,A3ULCA4ZEBI8WA,S. Kwolek,1,1,5,1267574400,Great Product!,"brothers fruit crisps taste great and are perfect to keep in the car for on-the-go healthy snacks.  my children love the fuji apple and asian pear flavors, but are so-so on the strawberry/banana (like the strawberry, don't like the banana).  they are a fun way to have fruit on the go when food spoilage could be an issue.  i definitely recommend them.  we do, however, choose fresh fruit when it is an option as it is a less expensive option.",2010-03-03,2010,3,2010-03,443,80,0.9724,0.269,0.027,0.704,0.2733333333333333,0.4816666666666667,Positive,Taste/Flavor
150086,B003YBP6Q0,A3VFDR07HCLT5I,ajgb22,1,1,5,1333324800,great for quick meals and filling!,"i grab these when i forget to make my lunch in the morning or if im going on a long car ride or camping, and they are great! light weight and tasty! at first i thought it wouldnt be enough food, but this is actually very filling and i am a 30 yr old female who normally eats a pretty good amount, so to be full and have healthy food is great!<br />i love the chocolate and the mixed nuts in this pack!! sometimes i just grab those 2 things out and skip the rest<br />i recommend these...they are even great for my 6 yr olds lunch some days, much healthier than the ""lunchables""",2012-04-02,2012,4,2012-04,577,114,0.983,0.216,0.032,0.753,0.3205882352941176,0.4970588235294117,Positive,Shipping/Delivery
81550,B001EQ4RBM,A2754OLX4JI486,Fury,2,2,5,1311033600,Jalepeno Goodness,"if you like snacks that are a healthier alternative to other options, almonds are a great way to go.  these particular almonds pack a lot of flavor and kick.  they are great for a quick snack that is full of flavor.  they are delicious.",2011-07-19,2011,7,2011-07,236,44,0.9371,0.265,0.0,0.735,0.475,0.6083333333333333,Positive,Taste/Flavor
360174,B000WVYB8Y,A318D41ZQ9OPNA,PetiteSweet,2,2,3,1333411200,The jury is still out....,"was recommended this product by my acupuncturist to help with sleep and to keep the body 'regular.' been taking natural calm plus calcium for 3 nights now. i am a small person, so only started with a half a teaspoon. i put it in decaf green tea and take it before bed. it tastes fine, a little sweet. now it's day 3, and i don't know if this is one of those products that require 8 hours of sleep, but i feel foggy and exhausted, and have that 'sleeping pill' feeling, like i took a sleep aid but didn't sleep enough. (i sleep about 7 hours a night.) it's really not pleasant.<br />am willing to try it some more, and will also be trying just the 'plain' calm without the calcium, potassium, and boron. maybe those are messing with my head, not sure. yesterday afternoon i was feeling funny, nauseous and also foggy in the head. i will say that i am sleeping more soundly at night, but to wake up feeling this groggy, and to have it last well into the morning is not fun. i will be testing more, but it seems to be doing funny things to me.",2012-04-03,2012,4,2012-04,1040,201,0.9482,0.146,0.041,0.813,0.0879285714285714,0.5222515262515263,Positive,Taste/Flavor
500081,B000GAXRMW,A3SNTSUQHA1KHK,"Nicolas A Hertl ""Nick Hertl""",5,8,1,1196035200,How many cans?,this item gives no indication of quantity and it had better not be just one can at this price.,2007-11-26,2007,11,2007-11,94,19,0.1779,0.131,0.1,0.769,0.5,0.5,Positive,Price/Value
302455,B0017T6S2M,A2JK23TE1H4BPS,"Jon M. Rhodes ""firedoc""",0,0,5,1339113600,Darn Good Tea!,"i have found that all the products from this company are ""as advertized"".  the delivery was quick and the product was delivered in very good condition.  the stuff really tastes good also.",2012-06-08,2012,6,2012-06,187,32,0.7485,0.175,0.0,0.825,0.5358333333333333,0.52,Positive,Shipping/Delivery
386944,B001SAU2N6,A1E2G25YSH2JBR,ronald balesano,0,0,5,1342310400,Outstanding Product,"this product was every bit a good as some of the ""best"" brands.  the chocolate was rich and smooth.  i made it in my ice cream maker and it was outstanding.. i also made it by following the instructions on the box and the results were just as good.. i would recommend this product!",2012-07-15,2012,7,2012-07,281,54,0.9656,0.298,0.0,0.702,0.55,0.5321428571428573,Positive,Shipping/Delivery
64342,B001EO5YAC,A37NQNX7LPA0FB,"Betbop ""betbop""",1,2,5,1256342400,The best coffee ever,"lavazza italian coffee is the best coffee i have had in a very long time. for many years, i have ground my own coffee beans.  some times the coffee was o.k. but a lot of the time it would just taste off.  that was the way it was until my son ordered lavazza italian coffee beans for me last christmas.  it was like a miracle.  from the first time i ground up my beans and made my first pot of lavazza coffee, life has been so much better for me in the morning.  i drink my coffee black and with lavazza there is no bitter taste, its honestly just perfect. the beans just blend together to make a cup of dark coffee that is just very smooth and wonderful to drink with my newspaper in the morning.",2009-10-24,2009,10,2009-10,696,137,0.988,0.203,0.0,0.797,0.3463725490196078,0.4962745098039216,Positive,Taste/Flavor
125842,B005MGDP90,A1VVY70YVX8WEE,Sonali Vaidya,0,0,5,1339632000,Great Quality,the salt is great quality and taste - if you haven't already stooped using table salt (sodium chloride) i urge you to read about the benefits of using himalayan salt - not only does it taste better - it is much better for your health.,2012-06-14,2012,6,2012-06,234,45,0.91,0.234,0.0,0.766,0.45,0.6875,Positive,Product Quality
64109,B000ITUEDQ,A3CMCO096MI3TT,"Bonnie ""Bonnie""",1,1,5,1185753600,quick lunch,these little cans of tuna spread are great for a snack or the start of a quick lunch.  the flavor and texture are good.  keep a few of these cans and some crackers in your desk and you'll be set for those busy days at work.,2007-07-30,2007,7,2007-07,223,46,0.7906,0.137,0.0,0.863,0.2576388888888889,0.4583333333333333,Positive,Taste/Flavor
557139,B001EO5YDY,A26QWH4PVFYM7E,M. R. Emanuel,0,0,4,1195257600,"Nice variety, good price","overall, amazon's prices on k-cups are very good compared to retail stores.  this coffee variety pack is very good, but green mountain coffee overall is not that strong compare to gloria jean k-cups and bold types.  if you like a stronger, bolder coffee, these are not for you.  try extra bold dark magic by green mountain if you want to go that route.",2007-11-17,2007,11,2007-11,352,63,0.9463,0.276,0.045,0.68,0.2391666666666666,0.4772222222222222,Positive,Price/Value
117042,B001BCVY9W,AIXDV2Z2NEYP6,Renee O Pruitt,1,1,3,1229558400,Looked good to me!,"my kitty loves tuna and dry cat food.  i've never tried to give her soft food until this.  she didn't eat it until it was in her dish for most of the day when she had eaten her regular dry food.<br />it looks like it would be good.  it looks like pieces of fish, but for some reason this didn't excite her as much as tuna.<br />i'm getting a new kitty soon, and i'll update it when i try to give new kitty this food.<br />edit: new kitty likes it fine.  this isn't her favorite choice.  she likes tuna, chicken, and beef all better than this.  unlike the other cat, she likes this more than dry food - about as much as she likes the iams wet food i also feed her.",2008-12-18,2008,12,2008-12,663,132,0.9643,0.185,0.042,0.773,0.1579346092503987,0.4902926021347074,Positive,Other
385851,B000LKZ9KK,A2FCSLMZ98DSZI,Sheri,0,0,5,1232064000,Best Tasting,i was first turned onto this product from a review from cook's illustrated whose american test kitchen rated them the best tasting.  they are absolutely the best tasting.  they cost more but it is worth it for the end result.  and they're organic to boot.,2009-01-16,2009,1,2009-01,255,45,0.771,0.155,0.0,0.845,0.4642857142857143,0.3476190476190476,Positive,Price/Value
182927,B000KHYU54,A2YZNM75OL6ZAI,PageAr,0,1,5,1322524800,The BEST Decaf,"first of all, i love coffee.  when visiting boston last year, i searched for the best coffeehouse in the boston area and found one in cambridge.  it did not disappoint.... i quickly purchased their coffee to bring home.  when i ran out, i searched the internet for the same brand they served - sidamo ethiopia decaf coffee and found a great company orleans coffee exchange on amazon.  i have ordered (usually 10 bags, at a time) on multiple occasions and i am always surprised and happy how quickly and efficiently it is delivered.  after trying decaf ethiopia sidamo, i canceled my monthly order with illy!",2011-11-29,2011,11,2011-11,607,105,0.9752,0.205,0.0,0.795,0.3291666666666667,0.4437499999999999,Positive,Other
361521,B002ON641U,AEB3MJFSS0P1Q,EMD,8,11,1,1282867200,Disappointed,"i love these cookies, but i am very disappointed at amazon. i bought 2oz package (pack of 32) and chose two-day shipping. when i got the cookies i found out the expiration date is coming soon. only ""23 days"" left. the label is ab091910. if my understanding of expiration date is correct. can amazon sell food to people like this??  i even have no right to return it. very disappointed!!",2010-08-27,2010,8,2010-08,386,70,-0.6785,0.12,0.15,0.73,-0.2696428571428571,0.6809523809523809,Negative,Shipping/Delivery
266374,B003QKBDX4,A37P2VBYH78M9E,M. Versace,0,0,4,1311984000,Yummy Iced Coffee,"i'll start by saying that i'm usually not a fan of starbucks coffee in general, but i decided to try this since i love iced coffee and don't always feel like making a coffee run every time i want some.  with that being said, this coffee is delicious, not to mention incredibly convenient.  i start my day by taking a shaker cup filled with skim milk, a packet of coffee, and an equal or two, shake it up and throw it in the fridge.  then whenever i want some iced coffee it's prepared and ready to go.  the only reason i'm giving it 4 stars instead of 5 is because i would prefer if it came unsweetened.  obviously, since i add equal i don't find it to be too sweet, but i don't really use sugar and would prefer if i could just use my choice of sweetener instead.",2011-07-30,2011,7,2011-07,764,149,0.9692,0.155,0.036,0.809,0.2865384615384616,0.576923076923077,Positive,Taste/Flavor
336249,B000BRR8VQ,A3QYZEVC67S4OK,jonesgrp,2,2,5,1241222400,Excellent for training!,"these treats are excellent for training. my dogs love the (safe) peanut butter flavor. they come running when they hear the pouch open! a tad pricey, but worth it.",2009-05-02,2009,5,2009-05,163,29,0.8197,0.276,0.0,0.724,0.4599999999999999,0.54,Positive,Taste/Flavor
427908,B008FHUFAU,AAK35FLHLF298,pperrella,0,0,5,1327276800,WOW!!!,"this coffee is a great, strong blend that simply tastes great. amazon has this at just the right price (~60¢/k-cup). i can honestly say that i will never buy a k-cup again that is not made by coffee people. absolutely thrilled with my purchase. for an idea of how this tastes, it's in between dunkin and starbucks, leaning much more toward starbucks.",2012-01-23,2012,1,2012-01,350,62,0.9606,0.257,0.0,0.743,0.5023809523809524,0.6532738095238095,Positive,Taste/Flavor
54591,B001TLY7A8,A3VUS69KGUUAHU,RJW,1,1,5,1331251200,Best all around cat food,"my wife did several hours of research, and found that this product is best for cat's nutrition. low ash and fat content, real meat, no grain. also, cats love it!",2012-03-09,2012,3,2012-03,161,30,0.75,0.223,0.11,0.667,0.365,0.3,Positive,Other
182907,B0018AXEFY,A3RU7QI4PLON76,fancydancey,0,0,3,1349308800,not a value,"what can i say about werther's originals-they are just plain tasty!  i haven't met anybody who could walk past a bowl of these without sampling one.  however, these are no value here-too bad i ordered these before i realized my grocery store had the same product-fresher-for under $10!!!!<br /><br />yes, eat werthers-but check out your own store before buying them on amazon.",2012-10-04,2012,10,2012-10,376,62,-0.5113,0.064,0.097,0.839,-0.1235714285714285,0.4797619047619047,Negative,Other
308195,B003VIWN26,A1PHQRWZSF53VG,Gretchen Gorman,0,0,5,1310601600,great food,my 4 dogs all had allergies and are just fine now that i switched to wellness.. the fush one smell abit but .. they still love it ..either the dried orthe canned r terrific flavors..with nooo grani!,2011-07-14,2011,7,2011-07,198,37,0.9273,0.292,0.0,0.708,0.1791666666666667,0.675,Positive,Taste/Flavor
425636,B0034EDMLI,A2D5ZYRQX2IMX5,R. Esposito,20,21,5,1278720000,Like eating candy!,this healthy bar is so delicious that it's like eating candy. something this yummy shouldn't be so good for you but it is. the almond & coconut is one of my favorite flavors.,2010-07-10,2010,7,2010-07,174,33,0.9237,0.362,0.0,0.638,0.675,0.775,Positive,Taste/Flavor
198192,B000QY9YDY,ARM7FZX5SA59Q,VeganMommy512,1,1,5,1341619200,Exactly what I expected (and hoped) it would be,"i'm glad i took a chance on this and gave more weight to the more recent positive reviews. the pieces all arrived in tact and in good condition, and they all fit together properly.<br /><br />as one other person mentioned, it helps if you enjoy the process of pouring the water, waiting, and pouring again. i do enjoy the process, but i also really don't think it takes that long. the water starts draining and dripping almost immediately.<br /><br />i've been looking for an alternative to my french press as part of my ongoing efforts to avoid brewing coffee in a machine that is made of either plastic or aluminum. this absolutely fits the bill.",2012-07-07,2012,7,2012-07,648,115,0.8334,0.126,0.023,0.852,0.2751623376623376,0.476461038961039,Positive,Shipping/Delivery
382646,B000WO1HYC,A38RF7Z1XA1DWN,Tide,1,2,5,1205107200,yummy chocolates,"although i didn't actually get to enjoy these chocolates, they got rave reviews from those who ate them.  they were fresh and very rich and came in an excellent assortment of dark and milk chocolates.",2008-03-10,2008,3,2008-03,200,35,0.92,0.297,0.0,0.703,0.3395833333333333,0.5791666666666667,Positive,Shipping/Delivery
319584,B0026L2MDY,A1OMLGMNR6Y5AB,"Adicked2U ""Adicked2U""",1,1,4,1318118400,Better...............,i purchased this product after a bad experience with another flavor. this was a better selection. this is what the 'original pralines' should taste like.,2011-10-09,2011,10,2011-10,153,25,0.4939,0.239,0.109,0.652,0.0583333333333333,0.6388888888888888,Positive,Taste/Flavor
94639,B004SPDI3Y,A2E1Z162QPRA54,"rosebud ""rosebud""",0,0,5,1348099200,rosebud,this product is perfect. if you want sweet or crunchie.<br />taste is great. a product that i would buy again,2012-09-20,2012,9,2012-09,109,20,0.9022,0.431,0.0,0.569,0.7166666666666668,0.7999999999999999,Positive,Taste/Flavor
175912,B002HP2XB0,A2FRFAQCWZJT3Q,"B. Davis ""The Happy Hermit""",0,0,4,1314921600,It's healthy,"this is a wholesome beverage for drinking and on cereal.  i have been using silk soy milk for coffee and tea and when i saw this rice milk which imo is a better food to put in my body than soy milk, and for less that what i pay for silk, i thought i'd give it a try.  for coffee and tea is is not even half as creamy as silk so it falls short there.  i had figured it would be a thinner product but since amazon's nutritional data stated 80 calories per cup, as opposed to 100 per cup of silk, i figured i could use a bit more rice milk to make up for it's more watery consistency.  well turns out amazon's data is wrong, the rice milk has 100 calories per cup also.  there are other discrepancies between amazon's data and what is printed on the box.  so it's a good product and i like the taste although i prefer the less sweet original version of silk.  i will happily use my 12 cartons of this rice milk but will go back to silk when it's all gone.",2011-09-02,2011,9,2011-09,952,192,0.9592,0.111,0.025,0.864,0.1857142857142857,0.4553571428571428,Positive,Taste/Flavor
